,location_inland,location_coast,season_spring,season_summer,season_fall,season_winter,time_dawn,time_morning,time_afternoon,time_night,NO2,O3,SO2,CO,ET
0,1,0,0,0,1,0,0,0,0,1,0.038,0.004,0.005,0.4,
1,1,0,0,0,1,0,0,0,0,1,0.031,0.008,0.005,0.4,
2,1,0,0,0,1,0,0,0,0,1,0.025,0.012,0.005,0.4,
3,1,0,0,0,1,0,0,0,0,1,0.033,0.006999999999999999,0.005,0.4,
4,1,0,0,0,1,0,0,0,0,1,0.033,0.008,0.005,0.4,
5,1,0,0,0,1,0,0,0,0,1,0.026000000000000002,0.011000000000000001,0.005,0.4,
6,1,0,0,0,1,0,0,0,1,0,0.021,0.015,0.005,0.4,
7,1,0,0,0,1,0,0,0,1,0,0.017,0.018000000000000002,0.005,0.3,
8,1,0,0,0,1,0,0,0,1,0,0.015,0.018000000000000002,0.004,0.3,
9,1,0,0,0,1,0,0,0,1,0,0.015,0.018000000000000002,0.005,0.3,
10,1,0,0,0,1,0,0,0,1,0,0.015,0.016,0.004,0.4,
11,1,0,0,0,1,0,0,0,1,0,0.022000000000000002,0.013999999999999999,0.006,0.4,
12,1,0,0,0,1,0,0,1,0,0,0.031,0.009000000000000001,0.005,0.5,
13,1,0,0,0,1,0,0,1,0,0,0.038,0.004,0.006,0.6,
14,1,0,0,0,1,0,0,1,0,0,0.040999999999999995,0.002,0.005,0.6,
15,1,0,0,0,1,0,0,1,0,0,0.036000000000000004,0.002,0.004,0.5,
16,1,0,0,0,1,0,0,1,0,0,0.031,0.003,0.005,0.4,
17,1,0,0,0,1,0,0,1,0,0,0.032,0.002,0.005,0.4,
18,1,0,0,0,1,0,1,0,0,0,0.027000000000000003,0.005,0.004,0.4,
19,1,0,0,0,1,0,1,0,0,0,0.022000000000000002,0.008,0.005,0.4,
20,1,0,0,0,1,0,1,0,0,0,0.026000000000000002,0.006,0.004,0.4,
21,1,0,0,0,1,0,1,0,0,0,0.036000000000000004,0.003,0.005,0.5,
22,1,0,0,0,1,0,1,0,0,0,0.036000000000000004,0.003,0.005,0.4,
23,1,0,0,0,1,0,1,0,0,0,0.031,0.006,0.005,0.4,
24,1,0,0,0,1,0,0,0,0,1,0.025,0.011000000000000001,0.005,0.4,
25,1,0,0,0,1,0,0,0,0,1,0.031,0.008,0.005,0.4,
26,1,0,0,0,1,0,0,0,0,1,0.032,0.008,0.005,0.4,
27,1,0,0,0,1,0,0,0,0,1,0.027999999999999997,0.01,0.005,0.4,
28,1,0,0,0,1,0,0,0,0,1,0.027999999999999997,0.01,0.005,0.4,
29,1,0,0,0,1,0,0,0,0,1,0.027000000000000003,0.012,0.005,0.4,
30,1,0,0,0,1,0,0,0,1,0,0.022000000000000002,0.013999999999999999,0.005,0.4,
31,1,0,0,0,1,0,0,0,1,0,0.02,0.016,0.005,0.3,
32,1,0,0,0,1,0,0,0,1,0,0.017,0.017,0.006,0.3,
33,1,0,0,0,1,0,0,0,1,0,0.012,0.021,0.006,0.3,
34,1,0,0,0,1,0,0,0,1,0,0.012,0.019,0.005,0.3,
35,1,0,0,0,1,0,0,0,1,0,0.025,0.013000000000000001,0.006,0.4,
36,1,0,0,0,1,0,0,1,0,0,0.036000000000000004,0.006999999999999999,0.006999999999999999,0.5,
37,1,0,0,0,1,0,0,1,0,0,0.039,0.005,0.005,0.5,
38,1,0,0,0,1,0,0,1,0,0,0.039,0.004,0.006,0.5,
39,1,0,0,0,1,0,0,1,0,0,0.040999999999999995,0.004,0.005,0.6,
40,1,0,0,0,1,0,0,1,0,0,0.031,0.006999999999999999,0.005,0.4,
41,1,0,0,0,1,0,0,1,0,0,0.03,0.006999999999999999,0.005,0.4,
42,1,0,0,0,1,0,1,0,0,0,0.017,0.015,0.006,0.4,
43,1,0,0,0,1,0,1,0,0,0,0.013000000000000001,0.017,0.005,0.4,
44,1,0,0,0,1,0,1,0,0,0,0.012,0.018000000000000002,0.005,0.4,
45,1,0,0,0,1,0,1,0,0,0,0.015,0.016,0.005,0.4,
46,1,0,0,0,1,0,1,0,0,0,0.021,0.013000000000000001,0.006,0.4,
47,1,0,0,0,1,0,1,0,0,0,0.021,0.013999999999999999,0.006,0.4,
48,1,0,0,0,1,0,0,0,0,1,0.021,0.013999999999999999,0.005,0.4,
49,1,0,0,0,1,0,0,0,0,1,0.019,0.015,0.005,0.4,
50,1,0,0,0,1,0,0,0,0,1,0.018000000000000002,0.016,0.005,0.4,
51,1,0,0,0,1,0,0,0,0,1,0.023,0.013999999999999999,0.006,0.4,
52,1,0,0,0,1,0,0,0,0,1,0.03,0.01,0.005,0.5,
53,1,0,0,0,1,0,0,0,0,1,0.031,0.01,0.006,0.5,
54,1,0,0,0,1,0,0,0,1,0,0.03,0.013000000000000001,0.006999999999999999,0.6,
55,1,0,0,0,1,0,0,0,1,0,0.034,0.018000000000000002,0.006999999999999999,0.7,
56,1,0,0,0,1,0,0,0,1,0,0.03,0.023,0.006999999999999999,0.7,
57,1,0,0,0,1,0,0,0,1,0,0.057999999999999996,0.004,0.006,0.7,
58,1,0,0,0,1,0,0,0,1,0,0.054000000000000006,0.005,0.006,0.7,
59,1,0,0,0,1,0,0,0,1,0,0.053,0.004,0.006,0.7,
60,1,0,0,0,1,0,0,1,0,0,0.051,0.004,0.006,0.7,
61,1,0,0,0,1,0,0,1,0,0,0.05,0.003,0.005,0.7,
62,1,0,0,0,1,0,0,1,0,0,0.052000000000000005,0.002,0.005,0.7,
63,1,0,0,0,1,0,0,1,0,0,0.051,0.002,0.005,0.6,
64,1,0,0,0,1,0,0,1,0,0,0.048,0.002,0.006999999999999999,0.5,
65,1,0,0,0,1,0,0,1,0,0,0.045,0.002,0.006,0.5,
66,1,0,0,0,1,0,1,0,0,0,0.045,0.002,0.006,0.5,
67,1,0,0,0,1,0,1,0,0,0,0.047,0.002,0.006,0.5,
68,1,0,0,0,1,0,1,0,0,0,0.049,0.002,0.006,0.6,
69,1,0,0,0,1,0,1,0,0,0,0.052000000000000005,0.002,0.006,0.7,
70,1,0,0,0,1,0,1,0,0,0,0.052000000000000005,0.002,0.006,0.7,
71,1,0,0,0,1,0,1,0,0,0,0.055999999999999994,0.002,0.006,0.8,
72,1,0,0,0,1,0,0,0,0,1,0.063,0.002,0.006999999999999999,0.9,
73,1,0,0,0,1,0,0,0,0,1,0.071,0.002,0.006,1.0,
74,1,0,0,0,1,0,0,0,0,1,0.066,0.002,0.006999999999999999,0.7,
75,1,0,0,0,1,0,0,0,0,1,0.065,0.002,0.006999999999999999,0.6,
76,1,0,0,0,1,0,0,0,0,1,0.063,0.002,0.006,0.6,
77,1,0,0,0,1,0,0,0,0,1,0.061,0.002,0.006999999999999999,0.8,
78,1,0,0,0,1,0,0,0,1,0,0.053,0.004,0.005,0.6,
79,1,0,0,0,1,0,0,0,1,0,0.039,0.01,0.006999999999999999,0.5,
80,1,0,0,0,1,0,0,0,1,0,0.036000000000000004,0.012,0.006,0.5,
81,1,0,0,0,1,0,0,0,1,0,0.040999999999999995,0.01,0.006999999999999999,0.6,
82,1,0,0,0,1,0,0,0,1,0,0.042,0.006999999999999999,0.006,0.6,
83,1,0,0,0,1,0,0,0,1,0,0.043,0.006,0.006,0.7,
84,1,0,0,0,1,0,0,1,0,0,0.037000000000000005,0.006,0.006,0.6,
85,1,0,0,0,1,0,0,1,0,0,0.039,0.004,0.005,0.6,
86,1,0,0,0,1,0,0,1,0,0,0.042,0.003,0.005,0.7,
87,1,0,0,0,1,0,0,1,0,0,0.042,0.002,0.005,0.8,
88,1,0,0,0,1,0,0,1,0,0,0.04,0.002,0.006,0.6,
89,1,0,0,0,1,0,0,1,0,0,0.039,0.002,0.004,0.7,
90,1,0,0,0,1,0,1,0,0,0,0.04,0.002,0.005,0.6,
91,1,0,0,0,1,0,1,0,0,0,0.045,0.002,0.005,0.6,
92,1,0,0,0,1,0,1,0,0,0,0.042,0.003,0.005,0.5,
93,1,0,0,0,1,0,1,0,0,0,0.046,0.002,0.006,0.6,
94,1,0,0,0,1,0,1,0,0,0,0.047,0.002,0.005,0.6,
95,1,0,0,0,1,0,1,0,0,0,0.05,0.002,0.004,0.7,
96,1,0,0,0,1,0,0,0,0,1,0.054000000000000006,0.002,0.006,0.8,
97,1,0,0,0,1,0,0,0,0,1,0.053,0.002,0.005,0.7,
98,1,0,0,0,1,0,0,0,0,1,0.055999999999999994,0.002,0.006,0.8,
99,1,0,0,0,1,0,0,0,0,1,0.054000000000000006,0.002,0.006,0.7,
100,1,0,0,0,1,0,0,0,0,1,0.053,0.002,0.006,0.7,
101,1,0,0,0,1,0,0,0,0,1,0.053,0.002,0.005,0.6,
102,1,0,0,0,1,0,0,0,1,0,0.052000000000000005,0.003,0.006999999999999999,0.6,
103,1,0,0,0,1,0,0,0,1,0,0.049,0.004,0.005,0.5,
104,1,0,0,0,1,0,0,0,1,0,0.045,0.005,0.006,0.5,
105,1,0,0,0,1,0,0,0,1,0,0.045,0.005,0.006,0.5,
106,1,0,0,0,1,0,0,0,1,0,0.046,0.004,0.005,0.5,
107,1,0,0,0,1,0,0,0,1,0,0.039,0.009000000000000001,0.005,0.5,
108,1,0,0,0,1,0,0,1,0,0,0.033,0.01,0.006,0.5,
109,1,0,0,0,1,0,0,1,0,0,0.039,0.006,0.006,0.5,
110,1,0,0,0,1,0,0,1,0,0,0.042,0.004,0.006,0.6,
111,1,0,0,0,1,0,0,1,0,0,0.044000000000000004,0.002,0.005,0.5,
112,1,0,0,0,1,0,0,1,0,0,0.034,0.006999999999999999,0.005,0.5,
113,1,0,0,0,1,0,0,1,0,0,0.023,0.013000000000000001,0.006,0.5,
114,1,0,0,0,1,0,1,0,0,0,0.016,0.018000000000000002,0.006,0.5,
115,1,0,0,0,1,0,1,0,0,0,0.013999999999999999,0.019,0.005,0.4,
116,1,0,0,0,1,0,1,0,0,0,0.012,0.021,0.005,0.4,
117,1,0,0,0,1,0,1,0,0,0,0.013999999999999999,0.021,0.005,0.4,
118,1,0,0,0,1,0,1,0,0,0,0.013999999999999999,0.021,0.005,0.4,
119,1,0,0,0,1,0,1,0,0,0,0.017,0.018000000000000002,0.005,0.4,
120,1,0,0,0,1,0,0,0,0,1,0.019,0.018000000000000002,0.006,0.4,
121,1,0,0,0,1,0,0,0,0,1,0.038,0.008,0.005,0.5,
122,1,0,0,0,1,0,0,0,0,1,0.038,0.008,0.005,0.4,
123,1,0,0,0,1,0,0,0,0,1,0.031,0.012,0.005,0.4,
124,1,0,0,0,1,0,0,0,0,1,0.025,0.016,0.005,0.4,
125,1,0,0,0,1,0,0,0,0,1,0.026000000000000002,0.016,0.004,0.4,
126,1,0,0,0,1,0,0,0,1,0,0.016,0.021,0.006,0.3,
127,1,0,0,0,1,0,0,0,1,0,0.016,0.021,0.004,0.4,
128,1,0,0,0,1,0,0,0,1,0,0.012,0.022000000000000002,0.005,0.3,
129,1,0,0,0,1,0,0,0,1,0,0.012,0.023,0.005,0.3,
130,1,0,0,0,1,0,0,0,1,0,0.015,0.019,0.005,0.3,
131,1,0,0,0,1,0,0,0,1,0,0.016,0.018000000000000002,0.005,0.3,
132,1,0,0,0,1,0,0,1,0,0,0.025,0.012,0.006,0.4,
133,1,0,0,0,1,0,0,1,0,0,0.03,0.008,0.005,0.5,
134,1,0,0,0,1,0,0,1,0,0,0.031,0.006,0.006,0.4,
135,1,0,0,0,1,0,0,1,0,0,0.031,0.004,0.005,0.4,
136,1,0,0,0,1,0,0,1,0,0,0.019,0.012,0.005,0.4,
137,1,0,0,0,1,0,0,1,0,0,0.013000000000000001,0.015,0.006,0.4,
138,1,0,0,0,1,0,1,0,0,0,0.01,0.018000000000000002,0.005,0.4,
139,1,0,0,0,1,0,1,0,0,0,0.01,0.016,0.004,0.4,
140,1,0,0,0,1,0,1,0,0,0,0.011000000000000001,0.018000000000000002,0.004,0.3,
141,1,0,0,0,1,0,1,0,0,0,0.011000000000000001,0.018000000000000002,0.005,0.3,
142,1,0,0,0,1,0,1,0,0,0,0.015,0.016,0.004,0.4,
143,1,0,0,0,1,0,1,0,0,0,0.016,0.015,0.005,0.3,
144,1,0,0,0,1,0,0,0,0,1,0.015,0.016,0.004,0.3,
145,1,0,0,0,1,0,0,0,0,1,0.016,0.017,0.004,0.3,
146,1,0,0,0,1,0,0,0,0,1,0.019,0.015,0.005,0.4,
147,1,0,0,0,1,0,0,0,0,1,0.019,0.016,0.004,0.3,
148,1,0,0,0,1,0,0,0,0,1,0.026000000000000002,0.012,0.004,0.4,
149,1,0,0,0,1,0,0,0,0,1,0.024,0.013999999999999999,0.005,0.3,
150,1,0,0,0,1,0,0,0,1,0,0.019,0.017,0.004,0.3,
151,1,0,0,0,1,0,0,0,1,0,0.013999999999999999,0.02,0.006,0.3,
152,1,0,0,0,1,0,0,0,1,0,0.013000000000000001,0.02,0.005,0.3,
153,1,0,0,0,1,0,0,0,1,0,0.013999999999999999,0.018000000000000002,0.005,0.3,
154,1,0,0,0,1,0,0,0,1,0,0.013999999999999999,0.018000000000000002,0.006,0.3,
155,1,0,0,0,1,0,0,0,1,0,0.013000000000000001,0.018000000000000002,0.005,0.3,
156,1,0,0,0,1,0,0,1,0,0,0.013000000000000001,0.019,0.006,0.3,
157,1,0,0,0,1,0,0,1,0,0,0.013999999999999999,0.018000000000000002,0.005,0.4,
158,1,0,0,0,1,0,0,1,0,0,0.017,0.017,0.004,0.4,
159,1,0,0,0,1,0,0,1,0,0,0.019,0.013999999999999999,0.005,0.4,
160,1,0,0,0,1,0,0,1,0,0,0.017,0.016,0.005,0.4,
161,1,0,0,0,1,0,0,1,0,0,0.011000000000000001,0.02,0.005,0.4,
162,1,0,0,0,1,0,1,0,0,0,0.01,0.02,0.004,0.4,
163,1,0,0,0,1,0,1,0,0,0,0.012,0.018000000000000002,0.006,0.5,
164,1,0,0,0,1,0,1,0,0,0,0.012,0.017,0.005,0.6,
165,1,0,0,0,1,0,1,0,0,0,0.013000000000000001,0.017,0.005,0.5,
166,1,0,0,0,1,0,1,0,0,0,0.016,0.015,0.005,0.5,
167,1,0,0,0,1,0,1,0,0,0,0.027000000000000003,0.008,0.005,0.5,
168,1,0,0,0,1,0,0,0,0,1,0.046,0.002,0.006,0.6,
169,1,0,0,0,1,0,0,0,0,1,0.046,0.005,0.004,0.6,
170,1,0,0,0,1,0,0,0,0,1,0.036000000000000004,0.008,0.004,0.5,
171,1,0,0,0,1,0,0,0,0,1,0.031,0.013000000000000001,0.003,0.5,
172,1,0,0,0,1,0,0,0,0,1,0.031,0.013000000000000001,0.004,0.5,
173,1,0,0,0,1,0,0,0,0,1,0.028999999999999998,0.013999999999999999,0.004,0.4,
174,1,0,0,0,1,0,0,0,0,1,0.026000000000000002,0.017,0.004,0.4,
175,1,0,0,0,1,0,0,0,1,0,0.019,0.021,0.004,0.4,
176,1,0,0,0,1,0,0,0,1,0,0.015,0.024,0.004,0.4,
177,1,0,0,0,1,0,0,0,1,0,,,,,
178,1,0,0,0,1,0,0,0,1,0,,,,,
179,1,0,0,0,1,0,0,0,1,0,0.02,0.018000000000000002,0.004,0.4,
180,1,0,0,0,1,0,0,0,1,0,0.042,0.006999999999999999,0.005,0.6,
181,1,0,0,0,1,0,0,1,0,0,0.049,0.004,0.005,0.8,
182,1,0,0,0,1,0,0,1,0,0,0.047,0.003,0.005,0.8,
183,1,0,0,0,1,0,0,1,0,0,0.046,0.002,0.004,0.8,
184,1,0,0,0,1,0,0,1,0,0,0.045,0.002,0.005,0.7,
185,1,0,0,0,1,0,0,1,0,0,0.039,0.002,0.004,0.6,
186,1,0,0,0,1,0,0,1,0,0,0.032,0.005,0.003,0.5,
187,1,0,0,0,1,0,1,0,0,0,0.024,0.01,0.003,0.4,
188,1,0,0,0,1,0,1,0,0,0,0.023,0.011000000000000001,0.003,0.4,
189,1,0,0,0,1,0,1,0,0,0,0.022000000000000002,0.013000000000000001,0.004,0.4,
190,1,0,0,0,1,0,1,0,0,0,0.031,0.008,0.004,0.4,
191,1,0,0,0,1,0,1,0,0,0,0.035,0.006999999999999999,0.004,0.4,
192,1,0,0,0,1,0,1,0,0,0,0.036000000000000004,0.008,0.004,0.4,
193,1,0,0,0,1,0,0,0,0,1,0.033,0.011000000000000001,0.004,0.4,
194,1,0,0,0,1,0,0,0,0,1,0.04,0.006,0.004,0.5,
195,1,0,0,0,1,0,0,0,0,1,0.036000000000000004,0.009000000000000001,0.003,0.5,
196,1,0,0,0,1,0,0,0,0,1,0.037000000000000005,0.009000000000000001,0.004,0.5,
197,1,0,0,0,1,0,0,0,0,1,0.035,0.01,0.004,0.4,
198,1,0,0,0,1,0,0,0,0,1,0.03,0.013999999999999999,0.004,0.4,
199,1,0,0,0,1,0,0,0,1,0,0.025,0.019,0.004,0.3,
200,1,0,0,0,1,0,0,0,1,0,0.018000000000000002,0.023,0.004,0.3,
201,1,0,0,0,1,0,0,0,1,0,0.016,0.025,0.004,0.4,
202,1,0,0,0,1,0,0,0,1,0,0.013000000000000001,0.026000000000000002,0.005,0.4,
203,1,0,0,0,1,0,0,0,1,0,0.013000000000000001,0.026000000000000002,0.005,0.4,
204,1,0,0,0,1,0,0,0,1,0,0.025,0.018000000000000002,0.004,0.4,
205,1,0,0,0,1,0,0,1,0,0,0.046,0.006999999999999999,0.005,0.7,
206,1,0,0,0,1,0,0,1,0,0,0.064,0.002,0.006,1.0,
207,1,0,0,0,1,0,0,1,0,0,0.054000000000000006,0.002,0.006,0.9,
208,1,0,0,0,1,0,0,1,0,0,0.055,0.002,0.005,0.8,
209,1,0,0,0,1,0,0,1,0,0,0.042,0.004,0.005,0.6,
210,1,0,0,0,1,0,0,1,0,0,0.037000000000000005,0.006,0.004,0.5,
211,1,0,0,0,1,0,1,0,0,0,0.032,0.008,0.004,0.5,
212,1,0,0,0,1,0,1,0,0,0,0.02,0.019,0.004,0.4,
213,1,0,0,0,1,0,1,0,0,0,0.01,0.026000000000000002,0.005,0.4,
214,1,0,0,0,1,0,1,0,0,0,0.017,0.023,0.005,0.4,
215,1,0,0,0,1,0,1,0,0,0,0.027000000000000003,0.016,0.004,0.5,
216,1,0,0,0,1,0,1,0,0,0,0.02,0.022000000000000002,0.004,0.4,
217,1,0,0,0,1,0,0,0,0,1,0.021,0.022000000000000002,0.004,0.4,
218,1,0,0,0,1,0,0,0,0,1,0.018000000000000002,0.024,0.004,0.4,
219,1,0,0,0,1,0,0,0,0,1,0.02,0.022000000000000002,0.004,0.4,
220,1,0,0,0,1,0,0,0,0,1,0.024,0.02,0.004,0.4,
221,1,0,0,0,1,0,0,0,0,1,0.026000000000000002,0.02,0.004,0.5,
222,1,0,0,0,1,0,0,0,0,1,0.032,0.02,0.004,0.6,
223,1,0,0,0,1,0,0,0,1,0,0.035,0.023,0.006,0.7,
224,1,0,0,0,1,0,0,0,1,0,0.028999999999999998,0.03,0.006,0.7,
225,1,0,0,0,1,0,0,0,1,0,0.046,0.012,0.005,0.8,
226,1,0,0,0,1,0,0,0,1,0,0.061,0.004,0.005,0.7,
227,1,0,0,0,1,0,0,0,1,0,0.051,0.009000000000000001,0.005,0.7,
228,1,0,0,0,1,0,0,0,1,0,0.051,0.006999999999999999,0.005,0.7,
229,1,0,0,0,1,0,0,1,0,0,0.052000000000000005,0.004,0.005,0.7,
230,1,0,0,0,1,0,0,1,0,0,0.061,0.003,0.005,0.8,
231,1,0,0,0,1,0,0,1,0,0,0.055,0.002,0.005,0.8,
232,1,0,0,0,1,0,0,1,0,0,0.055999999999999994,0.002,0.005,0.7,
233,1,0,0,0,1,0,0,1,0,0,0.05,0.002,0.006,0.6,
234,1,0,0,0,1,0,0,1,0,0,0.048,0.002,0.005,0.5,
235,1,0,0,0,1,0,1,0,0,0,0.049,0.002,0.005,0.6,
236,1,0,0,0,1,0,1,0,0,0,0.05,0.002,0.004,0.7,
237,1,0,0,0,1,0,1,0,0,0,0.049,0.002,0.004,0.7,
238,1,0,0,0,1,0,1,0,0,0,0.05,0.002,0.004,0.7,
239,1,0,0,0,1,0,1,0,0,0,0.057,0.002,0.005,0.8,
240,1,0,0,0,1,0,1,0,0,0,0.057,0.002,0.005,0.8,
241,1,0,0,0,1,0,0,0,0,1,0.064,0.002,0.005,0.9,
242,1,0,0,0,1,0,0,0,0,1,0.073,0.002,0.005,1.1,
243,1,0,0,0,1,0,0,0,0,1,0.078,0.002,0.005,1.1,
244,1,0,0,0,1,0,0,0,0,1,0.07400000000000001,0.002,0.006,1.1,
245,1,0,0,0,1,0,0,0,0,1,0.066,0.002,0.005,0.8,
246,1,0,0,0,1,0,0,0,0,1,0.061,0.002,0.005,0.7,
247,1,0,0,0,1,0,0,0,1,0,0.053,0.006,0.005,0.6,
248,1,0,0,0,1,0,0,0,1,0,0.049,0.009000000000000001,0.005,0.6,
249,1,0,0,0,1,0,0,0,1,0,0.049,0.011000000000000001,0.006,0.7,
250,1,0,0,0,1,0,0,0,1,0,0.040999999999999995,0.013000000000000001,0.005,0.6,
251,1,0,0,0,1,0,0,0,1,0,0.042,0.01,0.006,0.6,
252,1,0,0,0,1,0,0,0,1,0,0.042,0.008,0.005,0.7,
253,1,0,0,0,1,0,0,1,0,0,0.037000000000000005,0.006999999999999999,0.004,0.6,
254,1,0,0,0,1,0,0,1,0,0,0.037000000000000005,0.005,0.004,0.7,
255,1,0,0,0,1,0,0,1,0,0,0.05,0.003,0.004,0.7,
256,1,0,0,0,1,0,0,1,0,0,0.047,0.002,0.005,0.8,
257,1,0,0,0,1,0,0,1,0,0,0.040999999999999995,0.002,0.004,0.8,
258,1,0,0,0,1,0,0,1,0,0,0.04,0.002,0.004,0.8,
259,1,0,0,0,1,0,1,0,0,0,0.039,0.002,0.004,0.7,
260,1,0,0,0,1,0,1,0,0,0,0.044000000000000004,0.002,0.004,0.8,
261,1,0,0,0,1,0,1,0,0,0,0.047,0.002,0.004,0.7,
262,1,0,0,0,1,0,1,0,0,0,0.05,0.002,0.004,0.9,
263,1,0,0,0,1,0,1,0,0,0,0.055999999999999994,0.002,0.004,0.9,
264,1,0,0,0,1,0,1,0,0,0,0.052000000000000005,0.002,0.004,0.7,
265,1,0,0,0,1,0,0,0,0,1,0.054000000000000006,0.002,0.004,0.8,
266,1,0,0,0,1,0,0,0,0,1,0.06,0.002,0.004,0.8,
267,1,0,0,0,1,0,0,0,0,1,0.059000000000000004,0.002,0.005,0.8,
268,1,0,0,0,1,0,0,0,0,1,0.059000000000000004,0.002,0.005,0.7,
269,1,0,0,0,1,0,0,0,0,1,0.057,0.002,0.004,0.7,
270,1,0,0,0,1,0,0,0,0,1,0.055999999999999994,0.002,0.004,0.6,
271,1,0,0,0,1,0,0,0,1,0,0.055999999999999994,0.003,0.005,0.6,
272,1,0,0,0,1,0,0,0,1,0,0.054000000000000006,0.003,0.005,0.6,
273,1,0,0,0,1,0,0,0,1,0,0.052000000000000005,0.004,0.005,0.6,
274,1,0,0,0,1,0,0,0,1,0,0.05,0.004,0.005,0.6,
275,1,0,0,0,1,0,0,0,1,0,0.046,0.006,0.005,0.5,
276,1,0,0,0,1,0,0,0,1,0,0.033,0.015,0.005,0.5,
277,1,0,0,0,1,0,0,1,0,0,0.036000000000000004,0.012,0.005,0.6,
278,1,0,0,0,1,0,0,1,0,0,0.040999999999999995,0.008,0.005,0.6,
279,1,0,0,0,1,0,0,1,0,0,0.045,0.005,0.005,0.7,
280,1,0,0,0,1,0,0,1,0,0,0.048,0.003,0.005,0.6,
281,1,0,0,0,1,0,0,1,0,0,0.040999999999999995,0.005,0.004,0.5,
282,1,0,0,0,1,0,0,1,0,0,0.037000000000000005,0.006999999999999999,0.004,0.5,
283,1,0,0,0,1,0,1,0,0,0,0.024,0.018000000000000002,0.004,0.5,
284,1,0,0,0,1,0,1,0,0,0,0.027000000000000003,0.016,0.004,0.5,
285,1,0,0,0,1,0,1,0,0,0,0.017,0.025,0.004,0.4,
286,1,0,0,0,1,0,1,0,0,0,0.012,0.028999999999999998,0.004,0.4,
287,1,0,0,0,1,0,1,0,0,0,0.015,0.027999999999999997,0.004,0.4,
288,1,0,0,0,1,0,1,0,0,0,0.015,0.027000000000000003,0.004,0.4,
289,1,0,0,0,1,0,0,0,0,1,0.018000000000000002,0.024,0.004,0.4,
290,1,0,0,0,1,0,0,0,0,1,0.045,0.008,0.005,0.5,
291,1,0,0,0,1,0,0,0,0,1,0.038,0.012,0.005,0.5,
292,1,0,0,0,1,0,0,0,0,1,0.028999999999999998,0.018000000000000002,0.005,0.4,
293,1,0,0,0,1,0,0,0,0,1,0.03,0.017,0.004,0.4,
294,1,0,0,0,1,0,0,0,0,1,0.019,0.026000000000000002,0.004,0.4,
295,1,0,0,0,1,0,0,0,1,0,0.019,0.025,0.004,0.4,
296,1,0,0,0,1,0,0,0,1,0,0.015,0.028999999999999998,0.004,0.4,
297,1,0,0,0,1,0,0,0,1,0,0.01,0.032,0.004,0.3,
298,1,0,0,0,1,0,0,0,1,0,0.012,0.028999999999999998,0.004,0.4,
299,1,0,0,0,1,0,0,0,1,0,0.013999999999999999,0.026000000000000002,0.005,0.4,
300,1,0,0,0,1,0,0,0,1,0,0.015,0.025,0.005,0.4,
301,1,0,0,0,1,0,0,1,0,0,0.031,0.012,0.005,0.5,
302,1,0,0,0,1,0,0,1,0,0,0.03,0.01,0.004,0.5,
303,1,0,0,0,1,0,0,1,0,0,0.028999999999999998,0.009000000000000001,0.005,0.5,
304,1,0,0,0,1,0,0,1,0,0,0.027999999999999997,0.009000000000000001,0.004,0.4,
305,1,0,0,0,1,0,0,1,0,0,0.026000000000000002,0.009000000000000001,0.004,0.5,
306,1,0,0,0,1,0,0,1,0,0,0.016,0.017,0.004,0.4,
307,1,0,0,0,1,0,1,0,0,0,0.012,0.022000000000000002,0.004,0.4,
308,1,0,0,0,1,0,1,0,0,0,0.013999999999999999,0.02,0.003,0.4,
309,1,0,0,0,1,0,1,0,0,0,0.015,0.02,0.005,0.4,
310,1,0,0,0,1,0,1,0,0,0,0.013999999999999999,0.021,0.005,0.4,
311,1,0,0,0,1,0,1,0,0,0,0.016,0.02,0.004,0.4,
312,1,0,0,0,1,0,1,0,0,0,0.017,0.02,0.004,0.4,
313,1,0,0,0,1,0,0,0,0,1,0.016,0.021,0.003,0.4,
314,1,0,0,0,1,0,0,0,0,1,0.017,0.021,0.004,0.4,
315,1,0,0,0,1,0,0,0,0,1,0.017,0.021,0.004,0.4,
316,1,0,0,0,1,0,0,0,0,1,0.019,0.02,0.004,0.4,
317,1,0,0,0,1,0,0,0,0,1,0.023,0.019,0.004,0.4,
318,1,0,0,0,1,0,0,0,0,1,0.025,0.017,0.004,0.4,
319,1,0,0,0,1,0,0,0,1,0,0.018000000000000002,0.022000000000000002,0.004,0.4,
320,1,0,0,0,1,0,0,0,1,0,0.016,0.024,0.004,0.4,
321,1,0,0,0,1,0,0,0,1,0,0.013999999999999999,0.024,0.005,0.4,
322,1,0,0,0,1,0,0,0,1,0,0.013999999999999999,0.024,0.005,0.4,
323,1,0,0,0,1,0,0,0,1,0,0.011000000000000001,0.026000000000000002,0.004,0.3,
324,1,0,0,0,1,0,0,0,1,0,0.015,0.024,0.005,0.4,
325,1,0,0,0,1,0,0,1,0,0,0.013000000000000001,0.024,0.004,0.4,
326,1,0,0,0,1,0,0,1,0,0,0.02,0.023,0.004,0.4,
327,1,0,0,0,1,0,0,1,0,0,0.016,0.022000000000000002,0.003,0.4,
328,1,0,0,0,1,0,0,1,0,0,0.02,0.02,0.004,0.4,
329,1,0,0,0,1,0,0,1,0,0,0.018000000000000002,0.023,0.004,0.4,
330,1,0,0,0,1,0,0,1,0,0,0.013999999999999999,0.024,0.004,0.5,
331,1,0,0,0,1,0,1,0,0,0,0.013999999999999999,0.022000000000000002,0.004,0.6,
