,location_inland,location_coast,season_spring,season_summer,season_fall,season_winter,time_dawn,time_morning,time_afternoon,time_night,NO2,O3,SO2,CO,ET
14461,1,0,1,0,0,0,0,0,0,1,28.083333000000003,0.011833,2.583333,0.429167,0.0
14462,1,0,1,0,0,0,0,0,1,0,28.083333000000003,0.011833,2.583333,0.45,0.0
14463,1,0,1,0,0,0,1,0,0,0,28.083333000000003,0.011833,2.5625,0.429167,0.0
14464,1,0,1,0,0,0,1,0,0,0,28.083333000000003,0.011833,2.5625,0.45,0.0
14465,1,0,1,0,0,0,0,1,0,0,28.291666999999997,0.015208000000000001,1.583333,0.608333,0.0
14466,1,0,1,0,0,0,0,0,0,1,28.291666999999997,0.015208000000000001,1.583333,0.583333,0.0
14467,1,0,1,0,0,0,1,0,0,0,28.291666999999997,0.015208000000000001,1.5375,0.608333,0.0
14468,1,0,1,0,0,0,0,0,0,1,28.291666999999997,0.015208000000000001,1.5375,0.583333,0.0
14469,1,0,1,0,0,0,0,1,0,0,32.625,0.007833,3.208333,0.9375,0.0
14470,1,0,1,0,0,0,0,1,0,0,32.625,0.007833,3.208333,0.7875,0.0
14471,1,0,1,0,0,0,0,1,0,0,32.625,0.007833,3.1875,0.9375,0.0
14472,1,0,1,0,0,0,1,0,0,0,32.625,0.007833,3.1875,0.7875,0.0
14473,1,0,1,0,0,0,0,0,0,1,38.416667,0.006958,7.7916669999999995,0.741667,0.0
14474,1,0,1,0,0,0,1,0,0,0,38.416667,0.006958,7.7916669999999995,0.883333,0.0
14475,1,0,1,0,0,0,0,0,0,1,38.416667,0.006958,7.775,0.741667,0.0
14476,1,0,1,0,0,0,0,0,0,1,38.416667,0.006958,7.775,0.883333,0.0
14477,1,0,1,0,0,0,1,0,0,0,33.666667,0.00875,4.625,0.7625,0.0
14478,1,0,1,0,0,0,1,0,0,0,33.666667,0.00875,4.625,0.675,0.0
14479,1,0,1,0,0,0,0,0,1,0,33.666667,0.00875,4.6125,0.7625,0.0
14480,1,0,1,0,0,0,1,0,0,0,33.666667,0.00875,4.6125,0.675,0.0
14481,1,0,1,0,0,0,0,1,0,0,51.083333,0.008667,16.333333,0.904167,0.0
14482,1,0,1,0,0,0,0,0,1,0,51.083333,0.008667,16.333333,1.008333,0.0
14483,1,0,1,0,0,0,0,0,0,1,51.083333,0.008667,16.3,0.904167,0.0
14484,1,0,1,0,0,0,0,0,1,0,51.083333,0.008667,16.3,1.008333,0.0
14485,1,0,1,0,0,0,0,1,0,0,44.347826,0.007708,15.0,0.7,0.0
14486,1,0,1,0,0,0,0,0,0,1,44.347826,0.007708,15.0,0.708333,0.0
14487,1,0,1,0,0,0,1,0,0,0,44.347826,0.007708,14.471429,0.7,0.0
14488,1,0,1,0,0,0,1,0,0,0,44.347826,0.007708,14.471429,0.708333,0.0
14489,1,0,1,0,0,0,0,0,0,1,34.75,0.013583000000000001,9.375,0.666667,0.0
14490,1,0,1,0,0,0,0,1,0,0,34.75,0.013583000000000001,9.375,0.704167,0.0
14491,1,0,1,0,0,0,1,0,0,0,34.75,0.013583000000000001,9.3375,0.666667,0.0
14492,1,0,1,0,0,0,1,0,0,0,34.75,0.013583000000000001,9.3375,0.704167,0.0
14493,1,0,1,0,0,0,0,0,1,0,21.666667,0.010458,2.0,0.5875,0.0
14494,1,0,1,0,0,0,0,0,1,0,21.666667,0.010458,2.0,0.575,0.0
14495,1,0,1,0,0,0,0,0,1,0,21.666667,0.010458,1.9875,0.5875,0.0
14496,1,0,1,0,0,0,0,0,0,1,21.666667,0.010458,1.9875,0.575,0.0
14497,1,0,1,0,0,0,0,0,0,1,28.5,0.009833,2.166667,0.7375,0.0
14498,1,0,1,0,0,0,1,0,0,0,28.5,0.009833,2.166667,0.733333,0.0
14499,1,0,1,0,0,0,0,0,0,1,28.5,0.009833,2.15,0.7375,0.0
14500,1,0,1,0,0,0,0,1,0,0,28.5,0.009833,2.15,0.733333,0.0
14501,1,0,1,0,0,0,0,1,0,0,23.666667,0.013708000000000001,1.833333,0.570833,0.0
14502,1,0,1,0,0,0,0,0,0,1,23.666667,0.013708000000000001,1.833333,0.566667,0.0
14503,1,0,1,0,0,0,1,0,0,0,23.666667,0.013708000000000001,1.825,0.570833,0.0
14504,1,0,1,0,0,0,0,0,1,0,23.666667,0.013708000000000001,1.825,0.566667,0.0
14505,1,0,1,0,0,0,0,0,1,0,34.25,0.009542,5.8333330000000005,0.75,0.0
14506,1,0,1,0,0,0,1,0,0,0,34.25,0.009542,5.8333330000000005,0.704167,0.0
14507,1,0,1,0,0,0,0,0,0,1,34.25,0.009542,5.8,0.75,0.0
14508,1,0,1,0,0,0,0,0,0,1,34.25,0.009542,5.8,0.704167,0.0
14509,1,0,1,0,0,0,1,0,0,0,34.708333,0.000375,5.5416669999999995,0.833333,0.0
14510,1,0,1,0,0,0,1,0,0,0,34.708333,0.000375,5.5416669999999995,0.875,0.0
14511,1,0,1,0,0,0,0,0,0,1,34.708333,0.000375,5.4875,0.833333,0.0
14512,1,0,1,0,0,0,1,0,0,0,34.708333,0.000375,5.4875,0.875,0.0
14513,1,0,1,0,0,0,1,0,0,0,36.826087,0.004208,7.217391,0.8,0.0
14514,1,0,1,0,0,0,0,0,0,1,36.826087,0.004208,7.217391,0.858333,0.0
14515,1,0,1,0,0,0,0,0,1,0,36.826087,0.004208,6.157143,0.8,0.0
14516,1,0,1,0,0,0,0,0,1,0,36.826087,0.004208,6.157143,0.858333,0.0
14517,1,0,1,0,0,0,0,1,0,0,37.166667,0.01025,10.166667,0.879167,0.0
14518,1,0,1,0,0,0,1,0,0,0,37.166667,0.01025,10.166667,0.8875,0.0
14519,1,0,1,0,0,0,0,1,0,0,37.166667,0.01025,10.1375,0.879167,0.0
14520,1,0,1,0,0,0,0,0,1,0,37.166667,0.01025,10.1375,0.8875,0.0
14521,1,0,1,0,0,0,0,1,0,0,26.458333000000003,0.019208000000000003,1.375,0.808333,0.0
14522,1,0,1,0,0,0,0,1,0,0,26.458333000000003,0.019208000000000003,1.375,0.770833,0.0
14523,1,0,1,0,0,0,0,0,0,1,26.458333000000003,0.019208000000000003,1.35,0.808333,0.0
14524,1,0,1,0,0,0,0,0,0,1,26.458333000000003,0.019208000000000003,1.35,0.770833,0.0
14525,1,0,1,0,0,0,0,0,0,1,19.416667,0.021833,1.125,0.558333,0.0
14526,1,0,1,0,0,0,0,0,1,0,19.416667,0.021833,1.125,0.620833,0.0
14527,1,0,1,0,0,0,0,0,1,0,19.416667,0.021833,1.0875,0.558333,0.0
14528,1,0,1,0,0,0,0,1,0,0,19.416667,0.021833,1.0875,0.620833,0.0
14529,1,0,1,0,0,0,0,1,0,0,21.916667,0.015166999999999998,9.166667,0.625,0.0
14530,1,0,1,0,0,0,0,1,0,0,21.916667,0.015166999999999998,9.166667,0.625,0.0
14531,1,0,1,0,0,0,1,0,0,0,21.916667,0.015166999999999998,9.15,0.625,0.0
14532,1,0,1,0,0,0,1,0,0,0,21.916667,0.015166999999999998,9.15,0.625,0.0
14533,1,0,1,0,0,0,0,0,0,1,14.625,0.010375,1.458333,0.5375,0.0
14534,1,0,1,0,0,0,0,0,0,1,14.625,0.010375,1.458333,0.55,0.0
14535,1,0,1,0,0,0,1,0,0,0,14.625,0.010375,1.45,0.5375,0.0
14536,1,0,1,0,0,0,0,1,0,0,14.625,0.010375,1.45,0.55,0.0
14537,1,0,1,0,0,0,0,0,1,0,16.541667,0.01025,0.708333,0.354167,0.0
14538,1,0,1,0,0,0,0,1,0,0,16.541667,0.01025,0.708333,0.366667,0.0
14539,1,0,1,0,0,0,0,0,0,1,16.541667,0.01025,0.675,0.354167,0.0
14540,1,0,1,0,0,0,0,0,0,1,16.541667,0.01025,0.675,0.366667,0.0
14541,1,0,1,0,0,0,0,0,0,1,29.583333000000003,0.000292,6.375,1.091667,0.0
14542,1,0,1,0,0,0,1,0,0,0,29.583333000000003,0.000292,6.375,0.925,0.0
14543,1,0,1,0,0,0,0,0,0,1,29.583333000000003,0.000292,6.35,1.091667,0.0
14544,1,0,1,0,0,0,0,1,0,0,29.583333000000003,0.000292,6.35,0.925,0.0
14545,1,0,1,0,0,0,0,0,1,0,38.391304,0.002542,11.478261,1.256522,0.0
14546,1,0,1,0,0,0,0,1,0,0,38.391304,0.002542,11.478261,1.195833,0.0
14547,1,0,1,0,0,0,1,0,0,0,38.391304,0.002542,11.642857000000001,1.256522,0.0
14548,1,0,1,0,0,0,0,1,0,0,38.391304,0.002542,11.642857000000001,1.195833,0.0
14549,1,0,1,0,0,0,0,0,0,1,32.833333,0.019083000000000003,9.833333,0.908333,0.0
14550,1,0,1,0,0,0,0,0,0,1,32.833333,0.019083000000000003,9.833333,1.154167,0.0
14551,1,0,1,0,0,0,0,0,0,1,32.833333,0.019083000000000003,9.8,0.908333,0.0
14552,1,0,1,0,0,0,0,0,1,0,32.833333,0.019083000000000003,9.8,1.154167,0.0
14553,1,0,1,0,0,0,0,0,1,0,37.875,0.007208,11.708333,0.6625,0.0
14554,1,0,1,0,0,0,0,0,1,0,37.875,0.007208,11.708333,0.645833,0.0
14555,1,0,1,0,0,0,1,0,0,0,37.875,0.007208,11.6875,0.6625,0.0
14556,1,0,1,0,0,0,1,0,0,0,37.875,0.007208,11.6875,0.645833,0.0
14557,1,0,1,0,0,0,0,0,0,1,16.291667,0.025292,2.75,0.320833,0.0
14558,1,0,1,0,0,0,0,1,0,0,16.291667,0.025292,2.75,0.358333,0.0
14559,1,0,1,0,0,0,1,0,0,0,16.291667,0.025292,2.725,0.320833,0.0
14560,1,0,1,0,0,0,0,1,0,0,16.291667,0.025292,2.725,0.358333,0.0
14561,1,0,1,0,0,0,1,0,0,0,27.583333000000003,0.021292,4.6666669999999995,0.408333,0.0
14562,1,0,1,0,0,0,0,1,0,0,27.583333000000003,0.021292,4.6666669999999995,0.416667,0.0
14563,1,0,1,0,0,0,0,1,0,0,27.583333000000003,0.021292,4.625,0.408333,0.0
14564,1,0,1,0,0,0,0,0,1,0,27.583333000000003,0.021292,4.625,0.416667,0.0
14565,1,0,1,0,0,0,1,0,0,0,25.125,0.014292,2.625,0.35,0.0
14566,1,0,1,0,0,0,0,0,0,1,25.125,0.014292,2.625,0.3875,0.0
14567,1,0,1,0,0,0,0,0,0,1,25.125,0.014292,2.6,0.35,0.0
14568,1,0,1,0,0,0,0,1,0,0,25.125,0.014292,2.6,0.3875,0.0
14569,1,0,1,0,0,0,1,0,0,0,30.958333000000003,0.003125,2.0,0.675,0.0
14570,1,0,1,0,0,0,1,0,0,0,30.958333000000003,0.003125,2.0,0.595833,0.0
14571,1,0,1,0,0,0,0,1,0,0,30.958333000000003,0.003125,1.9625,0.675,0.0
14572,1,0,1,0,0,0,0,0,0,1,30.958333000000003,0.003125,1.9625,0.595833,0.0
14573,1,0,1,0,0,0,0,1,0,0,25.478261,0.009542,3.4090910000000005,0.6727270000000001,0.0
14574,1,0,1,0,0,0,0,0,1,0,25.478261,0.009542,3.4090910000000005,0.716667,0.0
14575,1,0,1,0,0,0,1,0,0,0,25.478261,0.009542,2.766667,0.6727270000000001,0.0
14576,1,0,1,0,0,0,0,1,0,0,25.478261,0.009542,2.766667,0.716667,0.0
14577,1,0,1,0,0,0,0,0,0,1,30.083333000000003,0.009375,3.125,0.825,0.0
14578,1,0,1,0,0,0,0,1,0,0,30.083333000000003,0.009375,3.125,0.8,0.0
14579,1,0,1,0,0,0,0,0,1,0,30.083333000000003,0.009375,3.1,0.825,0.0
14580,1,0,1,0,0,0,0,0,0,1,30.083333000000003,0.009375,3.1,0.8,0.0
14581,1,0,1,0,0,0,0,0,0,1,55.666667000000004,0.003625,14.958332999999998,1.675,0.0
14582,1,0,1,0,0,0,0,0,1,0,55.666667000000004,0.003625,14.958332999999998,1.5375,0.0
14583,1,0,1,0,0,0,1,0,0,0,55.666667000000004,0.003625,14.9375,1.675,0.0
14584,1,0,1,0,0,0,0,0,0,1,55.666667000000004,0.003625,14.9375,1.5375,0.0
14585,1,0,1,0,0,0,1,0,0,0,37.541667,0.011542,9.166667,0.675,0.0
14586,1,0,1,0,0,0,0,0,0,1,37.541667,0.011542,9.166667,0.808333,0.0
14587,1,0,1,0,0,0,0,0,1,0,37.541667,0.011542,9.1375,0.675,0.0
14588,1,0,1,0,0,0,0,0,0,1,37.541667,0.011542,9.1375,0.808333,0.0
14589,1,0,1,0,0,0,1,0,0,0,19.25,0.02025,3.75,0.545833,0.0
14590,1,0,1,0,0,0,0,0,1,0,19.25,0.02025,3.75,0.608333,0.0
14591,1,0,1,0,0,0,0,0,0,1,19.25,0.02025,3.725,0.545833,0.0
14592,1,0,1,0,0,0,0,0,1,0,19.25,0.02025,3.725,0.608333,0.0
14593,1,0,1,0,0,0,0,1,0,0,32.583333,0.008917,7.2916669999999995,0.7625,0.0
14594,1,0,1,0,0,0,0,0,1,0,32.583333,0.008917,7.2916669999999995,0.795833,0.0
14595,1,0,1,0,0,0,0,0,0,1,32.583333,0.008917,7.25,0.7625,0.0
14596,1,0,1,0,0,0,1,0,0,0,32.583333,0.008917,7.25,0.795833,0.0
14597,1,0,1,0,0,0,0,0,1,0,33.458333,0.00675,2.416667,0.529167,0.0
14598,1,0,1,0,0,0,0,1,0,0,33.458333,0.00675,2.416667,0.491667,0.0
14599,1,0,1,0,0,0,0,0,1,0,33.458333,0.00675,2.375,0.529167,0.0
14600,1,0,1,0,0,0,1,0,0,0,33.458333,0.00675,2.375,0.491667,0.0
14601,1,0,1,0,0,0,1,0,0,0,43.65,0.012083,8.454545,0.9,0.0
14602,1,0,1,0,0,0,0,0,0,1,43.65,0.012083,8.454545,0.933333,0.0
14603,1,0,1,0,0,0,0,0,0,1,43.65,0.012083,8.557143,0.9,0.0
14604,1,0,1,0,0,0,1,0,0,0,43.65,0.012083,8.557143,0.933333,0.0
14605,1,0,1,0,0,0,0,1,0,0,27.333333000000003,0.012083,2.75,0.645833,0.0
14606,1,0,1,0,0,0,0,0,1,0,27.333333000000003,0.012083,2.75,0.604167,0.0
14607,1,0,1,0,0,0,1,0,0,0,27.333333000000003,0.012083,2.725,0.645833,0.0
14608,1,0,1,0,0,0,0,0,0,1,27.333333000000003,0.012083,2.725,0.604167,0.0
14609,1,0,1,0,0,0,0,1,0,0,26.375,0.010625,1.958333,0.729167,0.0
14610,1,0,1,0,0,0,0,0,1,0,26.375,0.010625,1.958333,0.745833,0.0
14611,1,0,1,0,0,0,0,0,0,1,26.375,0.010625,1.925,0.729167,0.0
14612,1,0,1,0,0,0,1,0,0,0,26.375,0.010625,1.925,0.745833,0.0
14613,1,0,1,0,0,0,0,0,1,0,27.125,0.013416999999999998,1.791667,0.545833,0.0
14614,1,0,1,0,0,0,0,0,0,1,27.125,0.013416999999999998,1.791667,0.516667,0.0
14615,1,0,1,0,0,0,0,0,0,1,27.125,0.013416999999999998,1.7875,0.545833,0.0
14616,1,0,1,0,0,0,0,1,0,0,27.125,0.013416999999999998,1.7875,0.516667,0.0
14617,1,0,1,0,0,0,0,0,1,0,25.083333,0.017833,4.625,0.5375,0.0
14618,1,0,1,0,0,0,0,1,0,0,25.083333,0.017833,4.625,0.579167,0.0
14619,1,0,1,0,0,0,1,0,0,0,25.083333,0.017833,4.6125,0.5375,0.0
14620,1,0,1,0,0,0,0,0,1,0,25.083333,0.017833,4.6125,0.579167,0.0
14621,1,0,1,0,0,0,0,1,0,0,18.833333,0.021041999999999998,1.291667,0.579167,0.0
14622,1,0,1,0,0,0,0,0,0,1,18.833333,0.021041999999999998,1.291667,0.6375,0.0
14623,1,0,1,0,0,0,1,0,0,0,18.833333,0.021041999999999998,1.2625,0.579167,0.0
14624,1,0,1,0,0,0,0,0,1,0,18.833333,0.021041999999999998,1.2625,0.6375,0.0
14625,1,0,1,0,0,0,0,1,0,0,31.291666999999997,0.007292,1.25,0.8625,0.0
14626,1,0,1,0,0,0,0,0,1,0,31.291666999999997,0.007292,1.25,0.8,0.0
14627,1,0,1,0,0,0,0,0,0,1,31.291666999999997,0.007292,1.225,0.8625,0.0
14628,1,0,1,0,0,0,0,0,1,0,31.291666999999997,0.007292,1.225,0.8,0.0
14629,1,0,1,0,0,0,0,0,0,1,30.565216999999997,0.016875,3.0,0.747826,0.0
14630,1,0,1,0,0,0,0,1,0,0,30.565216999999997,0.016875,3.0,0.825,0.0
14631,1,0,1,0,0,0,0,1,0,0,30.565216999999997,0.016875,2.857143,0.747826,0.0
14632,1,0,1,0,0,0,0,0,1,0,30.565216999999997,0.016875,2.857143,0.825,0.0
14633,1,0,1,0,0,0,0,0,1,0,41.75,0.0060420000000000005,8.166667,1.008333,0.0
14634,1,0,1,0,0,0,1,0,0,0,41.75,0.0060420000000000005,8.166667,0.958333,0.0
14635,1,0,1,0,0,0,0,0,1,0,41.75,0.0060420000000000005,8.125,1.008333,0.0
14636,1,0,1,0,0,0,0,0,0,1,41.75,0.0060420000000000005,8.125,0.958333,0.0
14637,1,0,1,0,0,0,0,1,0,0,38.666667,0.012167,9.0,0.779167,0.0
14638,1,0,1,0,0,0,0,1,0,0,38.666667,0.012167,9.0,0.829167,0.0
14639,1,0,1,0,0,0,0,1,0,0,38.666667,0.012167,8.975,0.779167,0.0
14640,1,0,1,0,0,0,0,1,0,0,38.666667,0.012167,8.975,0.829167,0.0
14641,1,0,1,0,0,0,0,0,0,1,23.583333,0.014458000000000002,4.2916669999999995,0.6375,0.0
14642,1,0,1,0,0,0,0,1,0,0,23.583333,0.014458000000000002,4.2916669999999995,0.654167,0.0
14643,1,0,1,0,0,0,0,0,1,0,23.583333,0.014458000000000002,4.275,0.6375,0.0
14644,1,0,1,0,0,0,0,0,0,1,23.583333,0.014458000000000002,4.275,0.654167,0.0
14645,1,0,1,0,0,0,0,0,1,0,18.916667,0.010542000000000001,1.0,0.35,0.0
14646,1,0,1,0,0,0,0,0,1,0,18.916667,0.010542000000000001,1.0,0.4,0.0
14647,1,0,1,0,0,0,0,0,1,0,18.916667,0.010542000000000001,0.9875,0.35,0.0
14648,1,0,1,0,0,0,0,0,1,0,18.916667,0.010542000000000001,0.9875,0.4,0.0
14649,1,0,1,0,0,0,1,0,0,0,23.416667,0.006625,1.416667,0.629167,0.0
14650,1,0,1,0,0,0,1,0,0,0,23.416667,0.006625,1.416667,0.6125,0.0
14651,1,0,1,0,0,0,0,0,0,1,23.416667,0.006625,1.4125,0.629167,0.0
14652,1,0,1,0,0,0,0,0,1,0,23.416667,0.006625,1.4125,0.6125,0.0
14653,1,0,1,0,0,0,1,0,0,0,32.636364,0.002833,4.904762,0.95,0.0
14654,1,0,1,0,0,0,0,0,0,1,32.636364,0.002833,4.904762,0.920833,0.0
14655,1,0,1,0,0,0,0,1,0,0,32.636364,0.002833,4.857143,0.95,0.0
14656,1,0,1,0,0,0,0,0,1,0,32.636364,0.002833,4.857143,0.920833,0.0
14657,1,0,1,0,0,0,0,1,0,0,20.833333,0.012333,2.125,0.5125,0.0
14658,1,0,1,0,0,0,1,0,0,0,20.833333,0.012333,2.125,0.570833,0.0
14659,1,0,1,0,0,0,0,1,0,0,20.833333,0.012333,2.1125,0.5125,0.0
14660,1,0,1,0,0,0,1,0,0,0,20.833333,0.012333,2.1125,0.570833,0.0
14661,1,0,1,0,0,0,0,0,0,1,21.833333,0.012542,1.375,0.595833,0.0
14662,1,0,1,0,0,0,0,0,0,1,21.833333,0.012542,1.375,0.6,0.0
14663,1,0,1,0,0,0,0,1,0,0,21.833333,0.012542,1.3375,0.595833,0.0
14664,1,0,1,0,0,0,0,1,0,0,21.833333,0.012542,1.3375,0.6,0.0
14665,1,0,1,0,0,0,0,0,0,1,32.958333,0.011542,2.25,0.704167,0.0
14666,1,0,1,0,0,0,0,1,0,0,32.958333,0.011542,2.25,0.645833,0.0
14667,1,0,1,0,0,0,1,0,0,0,32.958333,0.011542,2.225,0.704167,0.0
14668,1,0,1,0,0,0,1,0,0,0,32.958333,0.011542,2.225,0.645833,0.0
14669,1,0,1,0,0,0,0,0,1,0,37.375,0.024625,5.9166669999999995,0.616667,0.0
14670,1,0,1,0,0,0,1,0,0,0,37.375,0.024625,5.9166669999999995,0.6875,0.0
14671,1,0,1,0,0,0,0,0,1,0,37.375,0.024625,5.8875,0.616667,0.0
14672,1,0,1,0,0,0,0,0,1,0,37.375,0.024625,5.8875,0.6875,0.0
14673,1,0,1,0,0,0,0,1,0,0,15.25,0.03925,4.25,0.504167,0.0
14674,1,0,1,0,0,0,1,0,0,0,15.25,0.03925,4.25,0.5125,0.0
14675,1,0,1,0,0,0,1,0,0,0,15.25,0.03925,4.225,0.504167,0.0
14676,1,0,1,0,0,0,0,1,0,0,15.25,0.03925,4.225,0.5125,0.0
14677,1,0,1,0,0,0,0,0,0,1,29.0,0.025833,2.458333,0.620833,0.0
14678,1,0,1,0,0,0,1,0,0,0,29.0,0.025833,2.458333,0.625,0.0
14679,1,0,1,0,0,0,0,1,0,0,29.0,0.025833,2.425,0.620833,0.0
14680,1,0,1,0,0,0,1,0,0,0,29.0,0.025833,2.425,0.625,0.0
14681,1,0,1,0,0,0,0,0,1,0,30.5,0.020833,2.416667,0.666667,0.0
14682,1,0,1,0,0,0,0,0,1,0,30.5,0.020833,2.416667,0.6625,0.0
14683,1,0,1,0,0,0,0,0,1,0,30.5,0.020833,2.4,0.666667,0.0
14684,1,0,1,0,0,0,1,0,0,0,30.5,0.020833,2.4,0.6625,0.0
14685,1,0,1,0,0,0,0,0,1,0,45.954545,0.011875,4.818182,1.059091,0.0
14686,1,0,1,0,0,0,0,0,1,0,45.954545,0.011875,4.818182,0.870833,0.0
14687,1,0,1,0,0,0,0,0,1,0,45.954545,0.011875,4.914286,1.059091,0.0
14688,1,0,1,0,0,0,0,1,0,0,45.954545,0.011875,4.914286,0.870833,0.0
14689,1,0,1,0,0,0,0,0,1,0,44.166667,0.022708000000000002,15.541667000000002,1.0625,0.0
14690,1,0,1,0,0,0,1,0,0,0,44.166667,0.022708000000000002,15.541667000000002,1.225,0.0
14691,1,0,1,0,0,0,0,1,0,0,44.166667,0.022708000000000002,15.5125,1.0625,0.0
14692,1,0,1,0,0,0,0,0,1,0,44.166667,0.022708000000000002,15.5125,1.225,0.0
14693,1,0,1,0,0,0,1,0,0,0,39.541667,0.0225,7.875,0.820833,0.0
14694,1,0,1,0,0,0,0,1,0,0,39.541667,0.0225,7.875,0.8375,0.0
14695,1,0,1,0,0,0,0,0,1,0,39.541667,0.0225,7.825,0.820833,0.0
14696,1,0,1,0,0,0,0,0,1,0,39.541667,0.0225,7.825,0.8375,0.0
14697,1,0,1,0,0,0,0,0,0,1,16.875,0.013958000000000002,1.25,0.5,0.0
14698,1,0,1,0,0,0,0,1,0,0,16.875,0.013958000000000002,1.25,0.479167,0.0
14699,1,0,1,0,0,0,0,0,0,1,16.875,0.013958000000000002,1.225,0.5,0.0
14700,1,0,1,0,0,0,0,1,0,0,16.875,0.013958000000000002,1.225,0.479167,0.0
14701,1,0,1,0,0,0,1,0,0,0,33.666667,0.021208,8.458333,0.8375,0.0
14702,1,0,1,0,0,0,1,0,0,0,33.666667,0.021208,8.458333,0.770833,0.0
14703,1,0,1,0,0,0,0,1,0,0,33.666667,0.021208,8.425,0.8375,0.0
14704,1,0,1,0,0,0,1,0,0,0,33.666667,0.021208,8.425,0.770833,0.0
14705,1,0,1,0,0,0,0,0,0,1,51.708333,0.008333,4.625,1.079167,0.0
14706,1,0,1,0,0,0,1,0,0,0,51.708333,0.008333,4.625,1.108333,0.0
14707,1,0,1,0,0,0,0,1,0,0,51.708333,0.008333,4.5875,1.079167,0.0
14708,1,0,1,0,0,0,0,0,1,0,51.708333,0.008333,4.5875,1.108333,0.0
14709,1,0,1,0,0,0,0,0,0,1,33.791667,0.019833,7.2083330000000005,0.8875,0.0
14710,1,0,1,0,0,0,0,0,1,0,33.791667,0.019833,7.2083330000000005,0.9,0.0
14711,1,0,1,0,0,0,0,0,0,1,33.791667,0.019833,7.175,0.8875,0.0
14712,1,0,1,0,0,0,0,0,1,0,33.791667,0.019833,7.175,0.9,0.0
14713,1,0,1,0,0,0,0,0,0,1,39.043478,0.025042,7.6521740000000005,0.852174,0.0
14714,1,0,1,0,0,0,0,0,0,1,39.043478,0.025042,7.6521740000000005,0.9,0.0
14715,1,0,1,0,0,0,0,0,1,0,39.043478,0.025042,7.3,0.852174,0.0
14716,1,0,1,0,0,0,0,1,0,0,39.043478,0.025042,7.3,0.9,0.0
14717,1,0,1,0,0,0,0,0,1,0,37.791667,0.014625,4.5833330000000005,0.65,0.0
14718,1,0,1,0,0,0,0,1,0,0,37.791667,0.014625,4.5833330000000005,0.675,0.0
14719,1,0,1,0,0,0,1,0,0,0,37.791667,0.014625,4.5375,0.65,0.0
14720,1,0,1,0,0,0,0,1,0,0,37.791667,0.014625,4.5375,0.675,0.0
14721,1,0,1,0,0,0,0,1,0,0,40.083333,0.013833000000000002,8.583333,0.716667,0.0
14722,1,0,1,0,0,0,0,0,0,1,40.083333,0.013833000000000002,8.583333,0.725,0.0
14723,1,0,1,0,0,0,1,0,0,0,40.083333,0.013833000000000002,8.5625,0.716667,0.0
14724,1,0,1,0,0,0,1,0,0,0,40.083333,0.013833000000000002,8.5625,0.725,0.0
14725,1,0,1,0,0,0,0,0,1,0,23.666667,0.02075,5.5833330000000005,0.533333,0.0
14726,1,0,1,0,0,0,0,0,0,1,23.666667,0.02075,5.5833330000000005,0.541667,0.0
14727,1,0,1,0,0,0,0,0,1,0,23.666667,0.02075,5.55,0.533333,0.0
14728,1,0,1,0,0,0,1,0,0,0,23.666667,0.02075,5.55,0.541667,0.0
14729,1,0,1,0,0,0,0,0,0,1,24.708333,0.013291999999999998,2.541667,0.525,0.0
14730,1,0,1,0,0,0,1,0,0,0,24.708333,0.013291999999999998,2.541667,0.541667,0.0
14731,1,0,1,0,0,0,1,0,0,0,24.708333,0.013291999999999998,2.5,0.525,0.0
14732,1,0,1,0,0,0,0,0,1,0,24.708333,0.013291999999999998,2.5,0.541667,0.0
14733,1,0,1,0,0,0,0,1,0,0,27.958333000000003,0.011458,2.25,0.629167,0.0
14734,1,0,1,0,0,0,0,0,1,0,27.958333000000003,0.011458,2.25,0.645833,0.0
14735,1,0,1,0,0,0,0,0,1,0,27.958333000000003,0.011458,2.2125,0.629167,0.0
14736,1,0,1,0,0,0,0,1,0,0,27.958333000000003,0.011458,2.2125,0.645833,0.0
14737,1,0,1,0,0,0,0,0,0,1,20.625,0.016625,0.916667,0.608333,0.0
14738,1,0,1,0,0,0,0,0,1,0,20.625,0.016625,0.916667,0.608333,0.0
14739,1,0,1,0,0,0,0,0,1,0,20.625,0.016625,0.8875,0.608333,0.0
14740,1,0,1,0,0,0,0,1,0,0,20.625,0.016625,0.8875,0.608333,0.0
14741,1,0,1,0,0,0,0,1,0,0,26.541666999999997,0.014125,5.0416669999999995,0.7,0.0
14742,1,0,1,0,0,0,0,0,0,1,26.541666999999997,0.014125,5.0416669999999995,0.670833,0.0
14743,1,0,1,0,0,0,0,0,1,0,26.541666999999997,0.014125,5.0125,0.7,0.0
14744,1,0,1,0,0,0,1,0,0,0,26.541666999999997,0.014125,5.0125,0.670833,0.0
14745,1,0,1,0,0,0,0,0,0,1,34.625,0.011125,2.458333,0.741667,0.0
14746,1,0,1,0,0,0,1,0,0,0,34.625,0.011125,2.458333,0.766667,0.0
14747,1,0,1,0,0,0,0,0,1,0,34.625,0.011125,2.45,0.741667,0.0
14748,1,0,1,0,0,0,0,0,1,0,34.625,0.011125,2.45,0.766667,0.0
14749,1,0,1,0,0,0,0,0,0,1,31.181818,0.011917,0.454545,0.695652,0.0
14750,1,0,1,0,0,0,0,0,1,0,31.181818,0.011917,0.454545,0.7125,0.0
